Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
77.560,HIT,Lightning Orb,3.1,0.64,1881,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
77.720,CAST,Primordial Stance (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,0ms
77.720,APPLY,Burning,,,,2,,,4000,8000,100.07,true,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunspot
77.720,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire/Air→Fire/Fire
77.720,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
77.720,HIT,Fire Attunement,1.1,0,0,,,,,,,,,3261,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
77.720,HIT,Sunspot,1.1,0.6,855,,,,,,,,,3261,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,,
77.840,HIT,Lightning Orb,4.1,0.56,1646,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
78.000,TICK,Burning,,,,24,782,18780,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
78.040,HIT,Phoenix,1.1,0.75,2259,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
78.080,APPLY,Burning,,,,2,,,6000,10804,80.07,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
78.080,HIT,Phoenix,2.1,1.7,5121,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
78.100,HIT,Phoenix,3.1,0.75,2259,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
78.120,HIT,Lightning Orb,5.1,0.48,1411,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
78.200,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
78.400,HIT,Lightning Orb,6.1,0.4,1176,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
78.440,APPLY,Burning,,,,1,,,1500,2701,80.07,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
78.440,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
78.440,TICK,Bleeding,,,,19,263,5003,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
78.680,HIT,Lightning Orb,7.1,0.32,940,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
78.680,APPLY,Bleeding,,,,1,,,6000,10804,80.07,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
78.720,APPLY,Burning,,,,1,,,2000,3601,80.07,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
78.720,APPLY,Burning,,,,1,,,2000,3601,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
78.720,HIT,Primordial Stance (Fire),1.1,0.33,744,,,,,,,,,3261,690.5,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,field
78.720,APPLY,Burning,,,,1,,,2500,4502,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
78.720,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
78.800,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
78.960,HIT,Lightning Orb,8.1,0.24,705,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
79.000,TICK,Burning,,,,28,782,21910,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
79.040,APPLY,Burning,,,,1,,,1500,2701,80.07,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
79.040,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
79.320,APPLY,Burning,,,,1,,,2500,4502,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
79.320,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
79.360,HIT,Lightning Orb,9.1,0.16,470,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
79.400,APPLY,Burning,,,,1,,,7000,12605,80.07,false,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flame Expulsion
79.400,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire/Fire→Earth/Fire
79.400,CAST,Rock Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,760ms
79.400,HIT,Earth Attunement,1.1,0,0,,,,,,,,,3111,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
79.400,HIT,Flame Expulsion,1.1,1.5,2785,,,,,,,,,2911,690.5,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,0,0,Earth,,
79.400,HIT,Earthen Blast,1.1,0.36,458,,,,,,,,,2911,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,0,0,Earth,,
79.440,TICK,Bleeding,,,,15,263,3950,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
79.640,APPLY,Burning,,,,1,,,10000,20000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
79.640,HIT,Dragon's Tooth,1.1,2.25,7347,,,,,,,,,3261,1000,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
79.720,APPLY,Bleeding,,,,2,,,6000,12000,100.07,true,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
79.720,APPLY,Burning,,,,1,,,2000,4000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
79.720,HIT,Primordial Stance (Fire),1.2,0.33,744,,,,,,,,,3261,690.5,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,field
79.760,HIT,Lightning Orb,10.1,0.08,235,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
80.000,TICK,Burning,,,,28,782,21910,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
80.160,CAST,Hurl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,0ms
80.160,CAST,Fracturing Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,920ms
80.160,HIT,Rock Barrier,1.1,0,0,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
80.200,HIT,Lightning Orb,11.1,0.05,147,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
80.400,APPLY,Burning,,,,1,,,2000,4000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fracturing Strike
80.400,HIT,Fracturing Strike,1.1,1.2,3449,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
80.440,TICK,Bleeding,,,,17,263,4477,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
80.460,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
80.460,HIT,Hurl,1.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
80.460,APPLY,Burning,,,,1,,,1000,2000,100.07,true,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
80.600,HIT,Lightning Orb,12.1,0.05,147,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
80.660,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
80.660,HIT,Hurl,2.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
80.660,APPLY,Burning,,,,1,,,1000,2000,100.07,true,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
80.720,APPLY,Bleeding,,,,2,,,6000,12000,100.07,true,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
80.720,APPLY,Burning,,,,1,,,2000,4000,100.07,true,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
80.720,HIT,Primordial Stance (Fire),1.3,0.33,744,,,,,,,,,3261,690.5,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,field
80.860,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
80.860,HIT,Hurl,3.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
80.860,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
80.860,APPLY,Burning,,,,1,,,1000,2000,100.07,true,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
81.000,HIT,Lightning Orb,13.1,0.05,147,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
81.000,APPLY,Burning,,,,1,,,2000,4000,100.07,true,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fracturing Strike
81.000,HIT,Fracturing Strike,2.1,1.2,3449,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
81.000,TICK,Burning,,,,33,782,25822,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
81.060,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
81.060,HIT,Hurl,4.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
81.060,APPLY,Burning,,,,1,,,1000,2000,100.07,true,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
81.080,CAST,Signet of Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,520ms
81.260,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
81.260,HIT,Hurl,5.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
81.260,APPLY,Burning,,,,1,,,1000,2000,100.07,true,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
81.400,HIT,Lightning Orb,14.1,0.05,147,,,,,,,,,3261,900,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,
81.440,TICK,Bleeding,,,,24,263,6320,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
81.520,APPLY,Bleeding,,,,4,,,9000,18000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Earth
81.520,HIT,Signet of Earth,1.1,0.5,992,,,,,,,,,3111,690.5,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
81.520,APPLY,Bleeding,,,,3,,,10000,20000,100.07,true,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strength of Stone
81.600,APPLY,Burning,,,,2,,,4000,8000,100.07,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunspot
81.600,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth/Fire→Fire/Earth
81.600,CAST,Dust Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,840ms
81.600,HIT,Fire Attunement,1.1,0,0,,,,,,,,,3261,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
81.600,HIT,Sunspot,1.1,0.6,855,,,,,,,,,3261,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,,
81.720,APPLY,Burning,,,,1,,,2000,4000,100.07,true,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
81.720,APPLY,Bleeding,,,,2,,,6000,12000,100.07,true,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
81.720,HIT,Primordial Stance (Fire),1.4,0.33,744,,,,,,,,,3261,690.5,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,field
82.000,TICK,Burning,,,,35,782,27387,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
82.440,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
82.440,TICK,Bleeding,,,,33,263,8690,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
82.720,APPLY,Burning,,,,1,,,2000,4000,100.07,true,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
82.720,APPLY,Bleeding,,,,2,,,6000,12000,100.07,true,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
82.720,HIT,Primordial Stance (Fire),1.5,0.33,744,,,,,,,,,3261,690.5,2818,,92,163.333,1.583,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,13.333,Fire,Air,field
83.000,TICK,Burning,,,,29,782,22692,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
83.120,CAST,Primordial Stance (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,0ms
83.120,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
83.160,APPLY,Bleeding,,,,2,,,10000,20000,100.07,true,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
83.160,HIT,Dust Storm,1.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
83.160,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
83.160,APPLY,Burning,,,,1,,,3000,6000,100.07,true,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
83.360,APPLY,Burning,,,,1,,,1500,3000,100.07,true,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
83.360,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
83.440,TICK,Bleeding,,,,38,263,10007,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
83.640,APPLY,Burning,,,,1,,,2500,5000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
83.640,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
83.720,APPLY,Burning,,,,2,,,4000,8000,100.07,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunspot
83.720,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire/Earth→Fire/Fire
83.720,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
83.720,HIT,Fire Attunement,1.1,0,0,,,,,,,,,3261,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
83.720,HIT,Sunspot,1.1,0.6,855,,,,,,,,,3261,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,,
83.960,APPLY,Burning,,,,1,,,1500,2701,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
83.960,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
84.000,TICK,Burning,,,,28,782,21910,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
84.120,APPLY,Burning,,,,1,,,2000,3601,80.07,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
84.120,APPLY,Burning,,,,1,,,2000,3601,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primordial Stance
84.120,HIT,Primordial Stance (Fire),1.1,0.33,686,,,,,,,,,3261,690.5,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,field
84.240,APPLY,Bleeding,,,,2,,,10000,18007,80.07,false,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
84.240,APPLY,Burning,,,,2,,,8000,14405,80.07,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relic of Fractal
84.240,APPLY,Torment,,,,3,,,8000,12805,60.07,false,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relic of Fractal
84.240,HIT,Dust Storm,2.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
84.240,APPLY,Burning,,,,1,,,2500,4502,80.07,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
84.240,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
84.320,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
84.440,TICK,Bleeding,,,,35,263,9217,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
84.560,APPLY,Burning,,,,1,,,1500,2701,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
84.560,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
84.560,APPLY,Bleeding,,,,3,,,10000,18007,80.07,false,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strength of Stone
84.840,APPLY,Burning,,,,1,,,2500,4502,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
84.840,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
84.920,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
85.000,TICK,Burning,,,,28,782,21910,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
85.040,APPLY,Burning,,,,1,,,10000,18007,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
85.040,HIT,Dragon's Tooth,1.1,2.25,6778,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
