Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
45.157,HIT,Overload Fire,9.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
45.197,APPLY,Burning,,,,1,,,2000,3800,90,false,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
45.197,HIT,Glyph of Storms (Fire),1.9,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
45.317,APPLY,Burning,,,,1,,,2500,4750,90,false,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
45.317,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
45.317,APPLY,Burning,,,,1,,,3000,5700,90,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
45.397,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
45.637,APPLY,Burning,,,,1,,,1500,2850,90,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
45.637,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
45.917,APPLY,Burning,,,,1,,,2500,4750,90,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
45.917,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
45.997,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
45.998,TICK,Burning,,,,32,681,21794,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
46.157,APPLY,Burning,,,,1,,,3000,5700,90,false,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
46.157,HIT,Overload Fire,10.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
46.197,APPLY,Burning,,,,1,,,2000,3800,90,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
46.197,HIT,Glyph of Storms (Fire),1.10,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
46.277,APPLY,Burning,,,,2,,,4000,7600,90,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
46.277,HIT,Ring of Fire,1.1,2,14344,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
46.477,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
46.998,TICK,Burning,,,,28,681,19070,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
47.157,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
47.197,APPLY,Burning,,,,1,,,2000,3800,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
47.197,HIT,Glyph of Storms (Fire),1.11,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
47.397,APPLY,Burning,,,,1,,,1500,2850,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
47.397,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
47.520,HIT,Glyph of Elementals,24.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
47.677,APPLY,Burning,,,,1,,,2500,4750,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
47.677,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
47.757,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
47.997,APPLY,Burning,,,,1,,,1500,2850,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
47.997,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
47.998,TICK,Burning,,,,28,681,19070,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
48.277,APPLY,Burning,,,,1,,,2500,4750,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
48.277,HIT,Flamestrike,2.1,0.7,4091,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
48.357,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
48.597,APPLY,Burning,,,,1,,,1500,2850,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
48.597,HIT,Flamestrike,1.1,0.5,2922,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
48.877,APPLY,Burning,,,,1,,,2500,4750,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
48.877,HIT,Flamestrike,2.1,0.7,4091,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
48.957,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
48.998,TICK,Burning,,,,26,572,14874,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,435.88,0.05,0,0,0,0,,,,,,,
49.077,APPLY,Burning,,,,1,,,10000,19000,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
49.077,HIT,Dragon's Tooth,1.1,2.25,13149,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
49.200,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire→Air
49.200,HIT,Air Attunement,1.1,0,0,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.200,HIT,Electric Discharge,1.1,0.35,2671,,,,,,,,,3765,690.5,750,,91.095,243.533,4.526,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.277,HIT,Phoenix,1.1,0.75,4226,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.317,APPLY,Burning,,,,2,,,6000,11400,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
49.317,HIT,Phoenix,2.1,1.7,9579,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.337,HIT,Phoenix,3.1,0.75,4226,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.437,CAST,Feel the Burn!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,0ms
49.437,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,520ms
49.437,APPLY,Burning,,,,2,,,4000,7600,90,false,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feel the Burn!
49.437,HIT,Feel the Burn!,1.1,2.5,9727,,,,,,,,,3765,690.5,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.634,CAST,Lightning Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,0ms
49.634,HIT,Lightning Strike,1.1,1.2,6762,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.877,APPLY,Burning,,,,2,,,10000,19000,90,false,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
49.877,HIT,Signet of Fire,1.1,0.5,1945,,,,,,,,,3765,690.5,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
49.957,CAST,Ride the Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,120ms
49.998,TICK,Burning,,,,29,543,15734,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
50.037,HIT,Ride the Lightning,1.1,1.5,8452,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
50.077,CAST,Arc Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,2443ms
50.517,HIT,Arc Lightning,1.1,0.35,1972,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
50.517,APPLY,Burning,,,,1,,,3000,5700,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
50.757,HIT,Arc Lightning,2.1,0.35,1972,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
50.998,TICK,Burning,,,,22,543,11936,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
51.037,HIT,Arc Lightning,3.1,0.35,1972,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
51.160,HIT,Glyph of Elementals,25.1,0,985,,,,,,,,,3765,690.5,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,flat-strike
51.277,HIT,Arc Lightning,4.1,0.4,2254,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
51.517,HIT,Arc Lightning,5.1,0.4,2254,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
51.797,HIT,Arc Lightning,6.1,0.4,2254,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
51.998,TICK,Burning,,,,19,543,10309,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
52.037,HIT,Arc Lightning,7.1,0.338,1902,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
52.277,HIT,Arc Lightning,8.1,0.338,1902,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
52.520,CAST,Overload Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,3200ms
52.520,HIT,Electric Discharge,1.1,0.35,2671,,,,,,,,,3765,690.5,750,,91.095,243.533,4.526,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
52.998,TICK,Burning,,,,18,543,9766,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
52.999,CAST,Lightning Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,0ms
52.999,HIT,Lightning Strike,1.1,1.2,6762,,,,,,,,,3765,1000,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
53.240,HIT,Overload Air,1.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
53.640,HIT,Overload Air,2.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
53.998,TICK,Burning,,,,12,543,6511,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
54.040,HIT,Overload Air,3.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
54.440,HIT,Overload Air,4.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
54.520,HIT,Glyph of Elementals,26.1,0,985,,,,,,,,,3765,690.5,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,flat-strike
54.840,HIT,Overload Air,5.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
54.998,TICK,Burning,,,,12,543,6511,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,413.38,0.05,0,0,0,0,,,,,,,
55.240,HIT,Overload Air,6.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
55.640,HIT,Overload Air,7.1,0.85,5269,,,,,,,,,3765,1100,750,,91.095,243.533,2.308,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,0,150,0,0,Air,,
55.640,APPLY,Burning,,,,1,,,3000,5700,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
55.720,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air→Earth
55.720,CAST,Stone Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,120ms
55.720,HIT,Lightning Jolt,1.1,2.64,5463,,,,,,,,,3765,690.5,750,,0,243.533,1,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Air,,
55.720,HIT,Earth Attunement,1.1,0,0,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
55.840,CAST,Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,680ms
55.998,TICK,Burning,,,,13,646,8397,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,413.38,0.05,0.2,0,0,0,,,,,,,
56.160,HIT,Overload Air,8.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
56.320,HIT,Earthquake,1.1,3,19928,,,,,,,,,3765,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
56.520,CAST,Churning Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,960ms
56.520,HIT,Churning Earth,1.1,0,0,,,,,,,,,3765,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
56.680,HIT,Overload Air,9.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
56.720,APPLY,Burning,,,,1,,,3000,5700,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
56.720,HIT,Glyph of Elementals,27.1,0,400,,,,,,,,,3765,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,flat-strike
56.920,APPLY,Burning,,,,1,,,3000,5700,90,false,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
56.920,HIT,Glyph of Elementals,28.1,0,400,,,,,,,,,3765,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,flat-strike
56.998,TICK,Burning,,,,12,646,7751,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,413.38,0.05,0.2,0,0,0,,,,,,,
57.120,APPLY,Burning,,,,1,,,3000,5700,90,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
57.120,HIT,Glyph of Elementals,29.1,0,400,,,,,,,,,3765,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,flat-strike
57.200,HIT,Overload Air,10.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
57.280,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth→Fire
57.280,HIT,Fire Attunement,1.1,0,0,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.280,HIT,Sunspot,1.1,0.6,1341,,,,,,,,,4065,690.5,750,,0,233.533,1,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.320,HIT,Glyph of Elementals,30.1,0,4800,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
57.320,APPLY,Bleeding,,,,10,,,8000,8000,0,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churning Earth
57.320,HIT,Churning Earth,2.1,3,21516,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.480,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,76ms
57.556,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
57.730,HIT,Overload Air,11.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.876,HIT,Phoenix,1.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.916,APPLY,Burning,,,,2,,,6000,11400,90,false,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
57.916,HIT,Phoenix,2.1,1.7,12192,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.936,HIT,Phoenix,3.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
57.998,TICK,Burning,,,,12,681,8173,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
58.036,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
58.240,HIT,Overload Air,12.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
58.316,APPLY,Burning,,,,2,,,4000,7600,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
58.316,HIT,Ring of Fire,1.1,2,14344,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
58.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
58.516,CAST,Fire Grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,560ms
58.760,HIT,Overload Air,13.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
58.996,HIT,Fire Grab,1.1,3.5,25102,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
58.998,TICK,Burning,,,,14,681,9535,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
